143000,QD,25.08.1982,   1.9500
143000,QD,26.08.1982,   1.8000
143000,QD,27.08.1982,   1.8000
143000,QD,28.08.1982,   1.9500
143000,QD,29.08.1982,   2.1000
143000,QD,30.08.1982,   2.1000
143000,QD,31.08.1982,   1.9500
143000,QD,01.09.1982,   1.9500
143000,QD,02.09.1982,   1.8000
143000,QD,03.09.1982,   1.6500
143000,QD,04.09.1982,   1.5000
143000,QD,05.09.1982,   1.5000
143000,QD,06.09.1982,   1.5000
143000,QD,07.09.1982,   1.5000
143000,QD,08.09.1982,   1.5000
143000,QD,09.09.1982,   1.5000
143000,QD,10.09.1982,   1.5000
143000,QD,11.09.1982,   1.4000
143000,QD,12.09.1982,   1.4000
143000,QD,13.09.1982,   1.4000
143000,QD,14.09.1982,   1.4000
143000,QD,15.09.1982,   1.4000
143000,QD,16.09.1982,   1.4000
143000,QD,17.09.1982,   1.4000
143000,QD,18.09.1982,   1.4000
143000,QD,19.09.1982,   1.4000
143000,QD,20.09.1982,   1.4000
143000,QD,21.09.1982,   1.5000
143000,QD,22.09.1982,   1.5000
143000,QD,23.09.1982,   1.6500
143000,QD,24.09.1982,   1.9500
143000,QD,25.09.1982,   1.8000
143000,QD,26.09.1982,   1.8000
143000,QD,27.09.1982,   1.8000
143000,QD,28.09.1982,   1.9500
143000,QD,29.09.1982,   1.8000
143000,QD,30.09.1982,   1.8000
143000,QD,01.10.1982,   1.6500
143000,QD,02.10.1982,   1.6500
143000,QD,03.10.1982,   1.6500
143000,QD,04.10.1982,   1.6500
143000,QD,05.10.1982,   1.6500
143000,QD,06.10.1982,   1.6500
143000,QD,07.10.1982,   1.8000
143000,QD,08.10.1982,   1.6500
143000,QD,09.10.1982,   1.6500
143000,QD,10.10.1982,   1.6500
143000,QD,11.10.1982,   1.8000
143000,QD,12.10.1982,   1.9500
143000,QD,13.10.1982,   2.1000
143000,QD,14.10.1982,   2.2500
143000,QD,15.10.1982,   1.9500
143000,QD,16.10.1982,   1.5000
143000,QD,17.10.1982,   1.4000
143000,QD,18.10.1982,   1.3000
143000,QD,19.10.1982,   1.2000
143000,QD,20.10.1982,   1.1000
143000,QD,21.10.1982,   1.1000
143000,QD,22.10.1982,   1.1000
143000,QD,23.10.1982,   1.1000
143000,QD,24.10.1982,   1.1000
143000,QD,25.10.1982,   1.1000
143000,QD,26.10.1982,   1.1000
143000,QD,27.10.1982,   1.1000
143000,QD,28.10.1982,   1.1000
143000,QD,29.10.1982,   1.1000
143000,QD,30.10.1982,   1.1000
143000,QD,31.10.1982,   1.1000
143000,QD,01.11.1982,   1.0300
143000,QD,02.11.1982,   1.0300
143000,QD,03.11.1982,   1.0300
143000,QD,04.11.1982,   1.0300
143000,QD,05.11.1982,   1.0300
143000,QD,06.11.1982,   1.0200
